leaked_bits,sigma,m,seed,epochs,cnn_test_bit_accuracy,cnn_test_prefix_accuracy,cnn_test_exact_prefixes,oracle_hnp_key_recovered,cnn_hnp_key_recovered,hnp_backend,oracle_hnp_runtime_seconds,cnn_hnp_runtime_seconds,oracle_hnp_error,cnn_hnp_error
10,0.1,40,1064,,1.0,1.0,40,,True,fpylll,,0.0934368270009144,,
12,0.1,40,1064,,1.0,1.0,40,,True,fpylll,,0.0933479850009462,,
14,0.1,40,1064,,1.0,1.0,40,,True,fpylll,,0.0893783929986966,,
8,0.15,40,1064,,1.0,1.0,40,,False,fpylll,,0.1298257339985866,,
10,0.15,40,1064,,1.0,1.0,40,,True,fpylll,,0.0953221939998911,,
12,0.15,40,1064,,1.0,1.0,40,,True,fpylll,,0.0950755049998406,,
14,0.15,40,1064,,1.0,1.0,40,,True,fpylll,,0.088689868000074,,
8,0.2,40,1064,,0.99375,0.975,39,,False,fpylll,,0.0885662279997632,,
10,0.2,40,1064,,0.995,0.975,39,,True,fpylll,,0.0897861729990836,,
12,0.2,40,1064,,0.9958333333333332,0.975,39,,True,fpylll,,0.0993038380001962,,
14,0.2,40,1064,,0.9964285714285714,0.975,39,,True,fpylll,,0.09316534699974,,
8,0.0,40,1065,,1.0,1.0,40,,False,fpylll,,0.1002027089998591,,
10,0.0,40,1065,,1.0,1.0,40,,True,fpylll,,0.1071965739993174,,
12,0.0,40,1065,,1.0,1.0,40,,True,fpylll,,0.1078186710001318,,
14,0.0,40,1065,,1.0,1.0,40,,True,fpylll,,0.1021192879998125,,
8,0.05,40,1065,,1.0,1.0,40,,False,fpylll,,0.0995803859987063,,
10,0.05,40,1065,,1.0,1.0,40,,True,fpylll,,0.1054334930013283,,
12,0.05,40,1065,,1.0,1.0,40,,True,fpylll,,0.1137625620012841,,
14,0.05,40,1065,,1.0,1.0,40,,True,fpylll,,0.1117372699991392,,
8,0.1,40,1065,,1.0,1.0,40,,False,fpylll,,0.1536576369999238,,
10,0.1,40,1065,,1.0,1.0,40,,True,fpylll,,0.1188454230014031,,
12,0.1,40,1065,,1.0,1.0,40,,True,fpylll,,0.2134773850011697,,
14,0.1,40,1065,,1.0,1.0,40,,True,fpylll,,0.0926065820003714,,
8,0.15,40,1065,,1.0,1.0,40,,False,fpylll,,0.0904741670001385,,
10,0.15,40,1065,,1.0,1.0,40,,True,fpylll,,0.0902238149992626,,
12,0.15,40,1065,,1.0,1.0,40,,True,fpylll,,0.0902855290005391,,
14,0.15,40,1065,,1.0,1.0,40,,True,fpylll,,0.0912299960000382,,
8,0.2,40,1065,,0.990625,0.95,38,,False,fpylll,,0.08886904999963,,
10,0.2,40,1065,,0.9875,0.9,36,,True,fpylll,,0.0979485000007116,,
12,0.2,40,1065,,0.9854166666666668,0.9,36,,True,fpylll,,0.0918189170006371,,
14,0.2,40,1065,,0.9875,0.9,36,,True,fpylll,,0.0914336589994491,,
8,0.0,40,1066,,1.0,1.0,40,,False,fpylll,,0.0885501630000362,,
10,0.0,40,1066,,1.0,1.0,40,,True,fpylll,,0.091670341000281,,
12,0.0,40,1066,,1.0,1.0,40,,True,fpylll,,0.0908546350001415,,
14,0.0,40,1066,,1.0,1.0,40,,True,fpylll,,0.0970171600001776,,
8,0.05,40,1066,,1.0,1.0,40,,False,fpylll,,0.0916047020000405,,
10,0.05,40,1066,,1.0,1.0,40,,True,fpylll,,0.0932853819995216,,
12,0.05,40,1066,,1.0,1.0,40,,True,fpylll,,0.0910833830002957,,
14,0.05,40,1066,,1.0,1.0,40,,True,fpylll,,0.0910431310003332,,
8,0.1,40,1066,,1.0,1.0,40,,False,fpylll,,0.094005669998296,,
10,0.1,40,1066,,1.0,1.0,40,,True,fpylll,,0.0899335890007932,,
12,0.1,40,1066,,1.0,1.0,40,,True,fpylll,,0.0903487850009696,,
14,0.1,40,1066,,1.0,1.0,40,,True,fpylll,,0.0940850720016897,,
8,0.15,40,1066,,1.0,1.0,40,,False,fpylll,,0.0915777290010737,,
10,0.15,40,1066,,1.0,1.0,40,,True,fpylll,,0.092172055001356,,
12,0.15,40,1066,,1.0,1.0,40,,True,fpylll,,0.0902263059997494,,
14,0.15,40,1066,,1.0,1.0,40,,True,fpylll,,0.0899950360017101,,
8,0.2,40,1066,,0.965625,0.85,34,,False,fpylll,,0.0915039949995843,,
10,0.2,40,1066,,0.97,0.85,34,,True,fpylll,,0.0895017929997266,,
12,0.2,40,1066,,0.975,0.85,34,,True,fpylll,,0.0885519660005229,,
14,0.2,40,1066,,0.9696428571428573,0.8,32,,True,fpylll,,0.0946963299993512,,
8,0.0,40,1067,,1.0,1.0,40,,False,fpylll,,0.0915806230004818,,
10,0.0,40,1067,,1.0,1.0,40,,True,fpylll,,0.0888657049999892,,
12,0.0,40,1067,,1.0,1.0,40,,True,fpylll,,0.0949043229993549,,
14,0.0,40,1067,,1.0,1.0,40,,True,fpylll,,0.0932301490011013,,
8,0.05,40,1067,,1.0,1.0,40,,False,fpylll,,0.0907407239992608,,
10,0.05,40,1067,,1.0,1.0,40,,True,fpylll,,0.0884716500004287,,
12,0.05,40,1067,,1.0,1.0,40,,True,fpylll,,0.0915257659999042,,
14,0.05,40,1067,,1.0,1.0,40,,True,fpylll,,0.1002456949991028,,
8,0.1,40,1067,,1.0,1.0,40,,False,fpylll,,0.0989385420016333,,
10,0.1,40,1067,,1.0,1.0,40,,True,fpylll,,0.0935059390012611,,
12,0.1,40,1067,,1.0,1.0,40,,True,fpylll,,0.1075353129999712,,
14,0.1,40,1067,,1.0,1.0,40,,True,fpylll,,0.09178890000112,,
8,0.15,40,1067,,0.99375,0.975,39,,False,fpylll,,0.0884647399998357,,
10,0.15,40,1067,,0.995,0.975,39,,True,fpylll,,0.1005891000004339,,
12,0.15,40,1067,,0.9958333333333332,0.975,39,,True,fpylll,,0.0955255680000846,,
14,0.15,40,1067,,0.9964285714285714,0.975,39,,True,fpylll,,0.0898361870004009,,
8,0.2,40,1067,,0.971875,0.875,35,,False,fpylll,,0.1000484329997561,,
10,0.2,40,1067,,0.975,0.875,35,,True,fpylll,,0.0879289470012736,,
12,0.2,40,1067,,0.9791666666666666,0.875,35,,True,fpylll,,0.1012801549986761,,
14,0.2,40,1067,,0.9803571428571428,0.85,34,,True,fpylll,,0.088442803998987,,
8,0.0,40,1068,,1.0,1.0,40,,False,fpylll,,0.0868689910003013,,
10,0.0,40,1068,,1.0,1.0,40,,True,fpylll,,0.0908828990013717,,
12,0.0,40,1068,,1.0,1.0,40,,True,fpylll,,0.1033737879988621,,
14,0.0,40,1068,,1.0,1.0,40,,True,fpylll,,0.088933225000801,,
8,0.05,40,1068,,1.0,1.0,40,,False,fpylll,,0.0933427550007763,,
10,0.05,40,1068,,1.0,1.0,40,,True,fpylll,,0.0920783810015564,,
12,0.05,40,1068,,1.0,1.0,40,,True,fpylll,,0.0877119469987519,,
14,0.05,40,1068,,1.0,1.0,40,,True,fpylll,,0.0933343319993582,,
8,0.1,40,1068,,1.0,1.0,40,,False,fpylll,,0.0849350569988018,,
10,0.1,40,1068,,1.0,1.0,40,,True,fpylll,,0.0907141059997229,,
12,0.1,40,1068,,1.0,1.0,40,,True,fpylll,,0.0925966659997357,,
14,0.1,40,1068,,1.0,1.0,40,,True,fpylll,,0.0871130659998016,,
8,0.15,40,1068,,1.0,1.0,40,,False,fpylll,,0.0860674629984714,,
10,0.15,40,1068,,1.0,1.0,40,,True,fpylll,,0.092205578001085,,
12,0.15,40,1068,,1.0,1.0,40,,True,fpylll,,0.0880061379994003,,
14,0.15,40,1068,,1.0,1.0,40,,True,fpylll,,0.0916735740011063,,
8,0.2,40,1068,,0.99375,0.975,39,,False,fpylll,,0.0888856300007319,,
10,0.2,40,1068,,0.995,0.975,39,,True,fpylll,,0.0898514370001066,,
12,0.2,40,1068,,0.99375,0.95,38,,True,fpylll,,0.090771401000893,,
14,0.2,40,1068,,0.9928571428571428,0.95,38,,True,fpylll,,0.1037799100013217,,
8,0.0,40,1069,,1.0,1.0,40,,False,fpylll,,0.0891540729990083,,
10,0.0,40,1069,,1.0,1.0,40,,True,fpylll,,0.0947786480010108,,
12,0.0,40,1069,,1.0,1.0,40,,True,fpylll,,0.0922684079996543,,
14,0.0,40,1069,,1.0,1.0,40,,True,fpylll,,0.090570046000721,,
8,0.05,40,1069,,1.0,1.0,40,,False,fpylll,,0.0889064949988096,,
10,0.05,40,1069,,1.0,1.0,40,,True,fpylll,,0.0956116750003275,,
12,0.05,40,1069,,1.0,1.0,40,,True,fpylll,,0.1020043660009832,,
14,0.05,40,1069,,1.0,1.0,40,,True,fpylll,,0.0924015359996701,,
8,0.1,40,1069,,1.0,1.0,40,,False,fpylll,,0.0924996569992799,,
10,0.1,40,1069,,1.0,1.0,40,,True,fpylll,,0.0924503810001624,,
12,0.1,40,1069,,1.0,1.0,40,,True,fpylll,,0.1255523199997696,,
14,0.1,40,1069,,1.0,1.0,40,,True,fpylll,,0.09121354600029,,
8,0.15,40,1069,,1.0,1.0,40,,False,fpylll,,0.0903519200001028,,
10,0.15,40,1069,,1.0,1.0,40,,True,fpylll,,0.0917777109989401,,
12,0.15,40,1069,,1.0,1.0,40,,True,fpylll,,0.0908302769985311,,
14,0.15,40,1069,,1.0,1.0,40,,True,fpylll,,0.0959149740010616,,
8,0.2,40,1069,,0.99375,0.975,39,,False,fpylll,,0.0892382279998855,,
10,0.2,40,1069,,0.995,0.975,39,,True,fpylll,,0.0946224969993636,,
12,0.2,40,1069,,0.9958333333333332,0.975,39,,True,fpylll,,0.0930261689991311,,
14,0.2,40,1069,,0.9964285714285714,0.975,39,,True,fpylll,,0.0901870190009503,,
8,0.0,40,1070,,1.0,1.0,40,,False,fpylll,,0.0926658099997439,,
10,0.0,40,1070,,1.0,1.0,40,,True,fpylll,,0.0893117949999577,,
12,0.0,40,1070,,1.0,1.0,40,,True,fpylll,,0.0917664230000809,,
14,0.0,40,1070,,1.0,1.0,40,,True,fpylll,,0.0899482959994202,,
8,0.05,40,1070,,1.0,1.0,40,,False,fpylll,,0.0894396490002691,,
10,0.05,40,1070,,1.0,1.0,40,,True,fpylll,,0.0896430070006317,,
12,0.05,40,1070,,1.0,1.0,40,,True,fpylll,,0.0916312760000437,,
14,0.05,40,1070,,1.0,1.0,40,,True,fpylll,,0.0921750519992201,,
8,0.1,40,1070,,1.0,1.0,40,,False,fpylll,,0.0916349029994307,,
10,0.1,40,1070,,1.0,1.0,40,,True,fpylll,,0.0899141869995219,,
12,0.1,40,1070,,1.0,1.0,40,,True,fpylll,,0.0923913469996478,,
14,0.1,40,1070,,1.0,1.0,40,,True,fpylll,,0.0902454579991172,,
8,0.15,40,1070,,1.0,1.0,40,,False,fpylll,,0.0945254610014671,,
10,0.15,40,1070,,1.0,1.0,40,,True,fpylll,,0.0901586719992337,,
12,0.15,40,1070,,1.0,1.0,40,,True,fpylll,,0.09446033399945,,
14,0.15,40,1070,,1.0,1.0,40,,True,fpylll,,0.0913099110002804,,
8,0.2,40,1070,,0.990625,0.95,38,,False,fpylll,,0.0910316860008606,,
10,0.2,40,1070,,0.99,0.95,38,,True,fpylll,,0.0932966809996287,,
12,0.2,40,1070,,0.9895833333333334,0.925,37,,True,fpylll,,0.0923513679990719,,
14,0.2,40,1070,,0.9875,0.9,36,,True,fpylll,,0.0905407889986236,,
8,0.0,40,1071,,1.0,1.0,40,,False,fpylll,,0.0908421389995055,,
10,0.0,40,1071,,1.0,1.0,40,,True,fpylll,,0.0910906710014387,,
12,0.0,40,1071,,1.0,1.0,40,,True,fpylll,,0.089839688000211,,
14,0.0,40,1071,,1.0,1.0,40,,True,fpylll,,0.0906343459992058,,
8,0.05,40,1071,,1.0,1.0,40,,False,fpylll,,0.0933590679996996,,
10,0.05,40,1071,,1.0,1.0,40,,True,fpylll,,0.091982141999324,,
12,0.05,40,1071,,1.0,1.0,40,,True,fpylll,,0.0902360279997083,,
14,0.05,40,1071,,1.0,1.0,40,,True,fpylll,,0.0938247029989725,,
8,0.1,40,1071,,1.0,1.0,40,,False,fpylll,,0.0926222239995695,,
10,0.1,40,1071,,1.0,1.0,40,,True,fpylll,,0.0896801950002554,,
12,0.1,40,1071,,1.0,1.0,40,,True,fpylll,,0.3788371139999071,,
14,0.1,40,1071,,1.0,1.0,40,,True,fpylll,,0.0937511240008461,,
8,0.15,40,1071,,1.0,1.0,40,,False,fpylll,,0.0944324360007158,,
10,0.15,40,1071,,1.0,1.0,40,,True,fpylll,,0.0915083660001983,,
12,0.15,40,1071,,1.0,1.0,40,,True,fpylll,,0.0901166019993979,,
14,0.15,40,1071,,1.0,1.0,40,,True,fpylll,,0.0909789140005159,,
8,0.2,40,1071,,0.990625,0.95,38,,False,fpylll,,0.0921592850008892,,
10,0.2,40,1071,,0.99,0.95,38,,True,fpylll,,0.0911317860009148,,
12,0.2,40,1071,,0.9916666666666668,0.95,38,,True,fpylll,,0.0913281380016997,,
14,0.2,40,1071,,0.9928571428571428,0.95,38,,True,fpylll,,0.089515929999834,,
8,0.0,40,1072,,1.0,1.0,40,,False,fpylll,,0.0897486270005174,,
10,0.0,40,1072,,1.0,1.0,40,,True,fpylll,,0.0920056630002363,,
12,0.0,40,1072,,1.0,1.0,40,,True,fpylll,,0.0919472160003351,,
14,0.0,40,1072,,1.0,1.0,40,,True,fpylll,,0.0896916370002145,,
8,0.05,40,1072,,1.0,1.0,40,,False,fpylll,,0.0896754089990281,,
10,0.05,40,1072,,1.0,1.0,40,,True,fpylll,,0.0913804850006272,,
12,0.05,40,1072,,1.0,1.0,40,,True,fpylll,,0.0919399859994882,,
14,0.05,40,1072,,1.0,1.0,40,,True,fpylll,,0.0910268480001832,,
8,0.1,40,1072,,1.0,1.0,40,,False,fpylll,,0.0898802529991371,,
10,0.1,40,1072,,1.0,1.0,40,,True,fpylll,,0.0926960569995571,,
12,0.1,40,1072,,1.0,1.0,40,,True,fpylll,,0.0919559609992575,,
14,0.1,40,1072,,1.0,1.0,40,,True,fpylll,,0.0924676440008624,,
8,0.15,40,1072,,1.0,1.0,40,,False,fpylll,,0.0951260440015175,,
10,0.15,40,1072,,1.0,1.0,40,,True,fpylll,,0.094076158999087,,
12,0.15,40,1072,,1.0,1.0,40,,True,fpylll,,0.1380197119997319,,
14,0.15,40,1072,,1.0,1.0,40,,True,fpylll,,0.092833648001033,,
8,0.2,40,1072,,0.971875,0.85,34,,False,fpylll,,0.0886403019994759,,
10,0.2,40,1072,,0.9725,0.85,34,,True,fpylll,,0.0951142049998452,,
12,0.2,40,1072,,0.975,0.85,34,,True,fpylll,,0.095641391000754,,
14,0.2,40,1072,,0.9785714285714284,0.85,34,,True,fpylll,,0.0905815210007858,,
8,0.0,40,1073,,1.0,1.0,40,,False,fpylll,,0.0917113770010473,,
10,0.0,40,1073,,1.0,1.0,40,,True,fpylll,,0.0894676640000398,,
12,0.0,40,1073,,1.0,1.0,40,,True,fpylll,,0.0921343760001036,,
14,0.0,40,1073,,1.0,1.0,40,,True,fpylll,,0.0992336090002936,,
8,0.05,40,1073,,1.0,1.0,40,,False,fpylll,,0.0923673409997718,,
10,0.05,40,1073,,1.0,1.0,40,,True,fpylll,,0.0969105519998265,,
12,0.05,40,1073,,1.0,1.0,40,,True,fpylll,,0.0927960310000344,,
14,0.05,40,1073,,1.0,1.0,40,,True,fpylll,,0.0949096730000746,,
8,0.1,40,1073,,1.0,1.0,40,,False,fpylll,,0.0900776609996683,,
10,0.1,40,1073,,1.0,1.0,40,,True,fpylll,,0.1051192810009524,,
12,0.1,40,1073,,1.0,1.0,40,,True,fpylll,,0.0916445770017162,,
14,0.1,40,1073,,1.0,1.0,40,,True,fpylll,,0.0919605229992157,,
8,0.15,40,1073,,1.0,1.0,40,,False,fpylll,,0.089121590999639,,
10,0.15,40,1073,,1.0,1.0,40,,True,fpylll,,0.0898509959988587,,
12,0.15,40,1073,,0.9958333333333332,0.975,39,,True,fpylll,,0.0981630109999969,,
14,0.15,40,1073,,0.9964285714285714,0.975,39,,True,fpylll,,0.09307667900066,,
8,0.2,40,1073,,0.99375,0.975,39,,False,fpylll,,0.1097890990004089,,
10,0.2,40,1073,,0.9925,0.95,38,,True,fpylll,,0.0940079060001153,,
12,0.2,40,1073,,0.9854166666666668,0.9,36,,True,fpylll,,0.1006999549990723,,
14,0.2,40,1073,,0.9857142857142858,0.9,36,,True,fpylll,,0.1020015249996504,,
8,0.0,40,1074,,1.0,1.0,40,,False,fpylll,,0.0939672740005335,,
10,0.0,40,1074,,1.0,1.0,40,,True,fpylll,,0.0910773750001681,,
12,0.0,40,1074,,1.0,1.0,40,,True,fpylll,,0.0882076870002492,,
14,0.0,40,1074,,1.0,1.0,40,,True,fpylll,,0.0889682600009109,,
8,0.05,40,1074,,1.0,1.0,40,,False,fpylll,,0.0912357630004407,,
10,0.05,40,1074,,1.0,1.0,40,,True,fpylll,,0.0932643800006189,,
12,0.05,40,1074,,1.0,1.0,40,,True,fpylll,,0.0921639440002763,,
14,0.05,40,1074,,1.0,1.0,40,,True,fpylll,,0.0917626099999324,,
8,0.1,40,1074,,1.0,1.0,40,,False,fpylll,,0.0921128150002914,,
10,0.1,40,1074,,1.0,1.0,40,,True,fpylll,,0.0955374919994938,,
12,0.1,40,1074,,1.0,1.0,40,,True,fpylll,,0.0966234039988194,,
14,0.1,40,1074,,1.0,1.0,40,,True,fpylll,,0.0925448480011255,,
8,0.15,40,1074,,1.0,1.0,40,,False,fpylll,,0.0945606050008791,,
10,0.15,40,1074,,1.0,1.0,40,,True,fpylll,,0.0889878420002787,,
12,0.15,40,1074,,1.0,1.0,40,,True,fpylll,,0.0874062160000903,,
14,0.15,40,1074,,1.0,1.0,40,,True,fpylll,,0.0897494999990158,,
8,0.2,40,1074,,1.0,1.0,40,,False,fpylll,,0.0948183529999369,,
10,0.2,40,1074,,1.0,1.0,40,,True,fpylll,,0.0909032880008453,,
12,0.2,40,1074,,0.9958333333333332,0.975,39,,True,fpylll,,0.0879625249999662,,
14,0.2,40,1074,,0.9964285714285714,0.975,39,,True,fpylll,,0.0873388809995958,,
8,0.0,40,1075,,1.0,1.0,40,,False,fpylll,,0.0915605780010082,,
10,0.0,40,1075,,1.0,1.0,40,,True,fpylll,,0.0934832950006239,,
12,0.0,40,1075,,1.0,1.0,40,,True,fpylll,,0.0909972550016391,,
14,0.0,40,1075,,1.0,1.0,40,,True,fpylll,,0.0914001020009891,,
8,0.05,40,1075,,1.0,1.0,40,,False,fpylll,,0.0930633700008911,,
10,0.05,40,1075,,1.0,1.0,40,,True,fpylll,,0.0920433410010446,,
12,0.05,40,1075,,1.0,1.0,40,,True,fpylll,,0.092015000000174,,
14,0.05,40,1075,,1.0,1.0,40,,True,fpylll,,0.0907008390004193,,
8,0.1,40,1075,,1.0,1.0,40,,False,fpylll,,0.0996076240007823,,
10,0.1,40,1075,,1.0,1.0,40,,True,fpylll,,0.0927801970010477,,
12,0.1,40,1075,,1.0,1.0,40,,True,fpylll,,0.0902307540000038,,
14,0.1,40,1075,,1.0,1.0,40,,True,fpylll,,0.0958008190009422,,
8,0.15,40,1075,,1.0,1.0,40,,False,fpylll,,0.0921783650010183,,
10,0.15,40,1075,,1.0,1.0,40,,True,fpylll,,0.0939233230001264,,
12,0.15,40,1075,,1.0,1.0,40,,True,fpylll,,0.0933343950000562,,
14,0.15,40,1075,,1.0,1.0,40,,True,fpylll,,0.0918894810001802,,
8,0.2,40,1075,,1.0,1.0,40,,False,fpylll,,0.0925057860004017,,
10,0.2,40,1075,,1.0,1.0,40,,True,fpylll,,0.0926807359992381,,
12,0.2,40,1075,,1.0,1.0,40,,True,fpylll,,0.0883836610009893,,
14,0.2,40,1075,,0.9964285714285714,0.975,39,,True,fpylll,,0.0903998220001085,,
8,0.0,40,1076,,1.0,1.0,40,,False,fpylll,,0.094783690999975,,
10,0.0,40,1076,,1.0,1.0,40,,True,fpylll,,0.1040457700000843,,
12,0.0,40,1076,,1.0,1.0,40,,True,fpylll,,0.1028811960004532,,
14,0.0,40,1076,,1.0,1.0,40,,True,fpylll,,0.0923663269986718,,
8,0.05,40,1076,,1.0,1.0,40,,False,fpylll,,0.0926467440003762,,
10,0.05,40,1076,,1.0,1.0,40,,True,fpylll,,0.0900259350000851,,
12,0.05,40,1076,,1.0,1.0,40,,True,fpylll,,0.0923646430001099,,
14,0.05,40,1076,,1.0,1.0,40,,True,fpylll,,0.0887101970001822,,
8,0.1,40,1076,,1.0,1.0,40,,False,fpylll,,0.0921447269993223,,
10,0.1,40,1076,,1.0,1.0,40,,True,fpylll,,0.0917920419997244,,
12,0.1,40,1076,,1.0,1.0,40,,True,fpylll,,0.0963528209995274,,
14,0.1,40,1076,,1.0,1.0,40,,True,fpylll,,0.0960130929997831,,
8,0.15,40,1076,,0.99375,0.975,39,,False,fpylll,,0.0968212060015503,,
10,0.15,40,1076,,0.995,0.975,39,,True,fpylll,,0.089982378998684,,
12,0.15,40,1076,,0.9958333333333332,0.975,39,,True,fpylll,,0.0916439689990511,,
14,0.15,40,1076,,0.9964285714285714,0.975,39,,True,fpylll,,0.0914271879992156,,
8,0.2,40,1076,,0.9875,0.95,38,,False,fpylll,,0.0930700940007227,,
10,0.2,40,1076,,0.99,0.95,38,,True,fpylll,,0.1053827949999686,,
12,0.2,40,1076,,0.9916666666666668,0.95,38,,True,fpylll,,0.0946001710017299,,
14,0.2,40,1076,,0.9928571428571428,0.95,38,,True,fpylll,,0.0907606340006168,,
8,0.0,40,1077,,1.0,1.0,40,,False,fpylll,,0.0893722750006418,,
10,0.0,40,1077,,1.0,1.0,40,,True,fpylll,,0.0924461889990198,,
12,0.0,40,1077,,1.0,1.0,40,,True,fpylll,,0.0903373979999742,,
14,0.0,40,1077,,1.0,1.0,40,,True,fpylll,,0.0893641990005562,,
8,0.05,40,1077,,1.0,1.0,40,,False,fpylll,,0.0991597439988254,,
10,0.05,40,1077,,1.0,1.0,40,,True,fpylll,,0.094149524000386,,
12,0.05,40,1077,,1.0,1.0,40,,True,fpylll,,0.0890883869997196,,
14,0.05,40,1077,,1.0,1.0,40,,True,fpylll,,0.0928872490003414,,
8,0.1,40,1077,,1.0,1.0,40,,False,fpylll,,0.0891873290001967,,
10,0.1,40,1077,,1.0,1.0,40,,True,fpylll,,0.0921026689993596,,
12,0.1,40,1077,,1.0,1.0,40,,True,fpylll,,0.0908339059988065,,
14,0.1,40,1077,,1.0,1.0,40,,True,fpylll,,0.0919489379994047,,
8,0.15,40,1077,,1.0,1.0,40,,False,fpylll,,0.0895809960002225,,
10,0.15,40,1077,,1.0,1.0,40,,True,fpylll,,0.0963086680003471,,
12,0.15,40,1077,,1.0,1.0,40,,True,fpylll,,0.0980214869996416,,
14,0.15,40,1077,,1.0,1.0,40,,True,fpylll,,0.0903401150007994,,
8,0.2,40,1077,,0.99375,0.975,39,,False,fpylll,,0.092374739000661,,
10,0.2,40,1077,,0.99,0.95,38,,True,fpylll,,0.0959811920001811,,
12,0.2,40,1077,,0.9875,0.925,37,,True,fpylll,,0.0891591139989032,,
14,0.2,40,1077,,0.9857142857142858,0.925,37,,True,fpylll,,0.1069208000008075,,
8,0.0,40,1078,,1.0,1.0,40,,False,fpylll,,0.0871682750002946,,
10,0.0,40,1078,,1.0,1.0,40,,True,fpylll,,0.0930000370008201,,
12,0.0,40,1078,,1.0,1.0,40,,True,fpylll,,0.0900020099998073,,
14,0.0,40,1078,,1.0,1.0,40,,True,fpylll,,0.0955319800013967,,
8,0.05,40,1078,,1.0,1.0,40,,False,fpylll,,0.090142796998407,,
10,0.05,40,1078,,1.0,1.0,40,,True,fpylll,,0.0910226739997597,,
12,0.05,40,1078,,1.0,1.0,40,,True,fpylll,,0.089747811000052,,
14,0.05,40,1078,,1.0,1.0,40,,True,fpylll,,0.0980704459998378,,
8,0.1,40,1078,,1.0,1.0,40,,False,fpylll,,0.0903051419991243,,
10,0.1,40,1078,,1.0,1.0,40,,True,fpylll,,0.0917506530004175,,
12,0.1,40,1078,,1.0,1.0,40,,True,fpylll,,0.090013741999428,,
14,0.1,40,1078,,1.0,1.0,40,,True,fpylll,,0.0942175059990404,,
8,0.15,40,1078,,1.0,1.0,40,,False,fpylll,,0.0875582869994104,,
10,0.15,40,1078,,1.0,1.0,40,,True,fpylll,,0.0903546740009915,,
12,0.15,40,1078,,1.0,1.0,40,,True,fpylll,,0.0892878180002298,,
14,0.15,40,1078,,1.0,1.0,40,,True,fpylll,,0.0899661150015163,,
8,0.2,40,1078,,0.990625,0.95,38,,False,fpylll,,0.0910497120003128,,
10,0.2,40,1078,,0.9875,0.925,37,,True,fpylll,,0.0929238030003034,,
12,0.2,40,1078,,0.9833333333333332,0.9,36,,True,fpylll,,0.0928416999995533,,
14,0.2,40,1078,,0.9821428571428572,0.9,36,,True,fpylll,,0.0892983390003792,,
8,0.0,40,1079,,1.0,1.0,40,,False,fpylll,,0.0914585860009538,,
10,0.0,40,1079,,1.0,1.0,40,,True,fpylll,,0.0897133529997518,,
12,0.0,40,1079,,1.0,1.0,40,,True,fpylll,,0.0936044800000672,,
14,0.0,40,1079,,1.0,1.0,40,,True,fpylll,,0.0899914590008847,,
8,0.05,40,1079,,1.0,1.0,40,,False,fpylll,,0.0954131360012979,,
10,0.05,40,1079,,1.0,1.0,40,,True,fpylll,,0.0891488969991769,,
12,0.05,40,1079,,1.0,1.0,40,,True,fpylll,,0.0901950339994073,,
14,0.05,40,1079,,1.0,1.0,40,,True,fpylll,,0.0937500890013325,,
8,0.1,40,1079,,1.0,1.0,40,,False,fpylll,,0.0881006549989251,,
10,0.1,40,1079,,1.0,1.0,40,,True,fpylll,,0.0902274070012936,,
12,0.1,40,1079,,1.0,1.0,40,,True,fpylll,,0.0930421680004656,,
14,0.1,40,1079,,1.0,1.0,40,,True,fpylll,,0.0900075709996599,,
8,0.15,40,1079,,1.0,1.0,40,,False,fpylll,,0.0888731830000324,,
10,0.15,40,1079,,1.0,1.0,40,,True,fpylll,,0.098067250000895,,
12,0.15,40,1079,,1.0,1.0,40,,True,fpylll,,0.088269111000045,,
14,0.15,40,1079,,1.0,1.0,40,,True,fpylll,,0.0936406349992466,,
8,0.2,40,1079,,0.99375,0.975,39,,False,fpylll,,0.0879443789999641,,
10,0.2,40,1079,,0.995,0.975,39,,True,fpylll,,0.0917801290015631,,
12,0.2,40,1079,,0.9958333333333332,0.975,39,,True,fpylll,,0.0931494969991035,,
14,0.2,40,1079,,0.9964285714285714,0.975,39,,True,fpylll,,0.0925656399995205,,
8,0.0,40,1080,,1.0,1.0,40,,False,fpylll,,0.0908353899994836,,
10,0.0,40,1080,,1.0,1.0,40,,True,fpylll,,0.0894813790000625,,
12,0.0,40,1080,,1.0,1.0,40,,True,fpylll,,0.0891238889998931,,
14,0.0,40,1080,,1.0,1.0,40,,True,fpylll,,0.0912446040001668,,
8,0.05,40,1080,,1.0,1.0,40,,False,fpylll,,0.0905472719987301,,
10,0.05,40,1080,,1.0,1.0,40,,True,fpylll,,0.0894082009999692,,
12,0.05,40,1080,,1.0,1.0,40,,True,fpylll,,0.0891927490010857,,
14,0.05,40,1080,,1.0,1.0,40,,True,fpylll,,0.0910442570002487,,
8,0.1,40,1080,,1.0,1.0,40,,False,fpylll,,0.0897591730008571,,
10,0.1,40,1080,,1.0,1.0,40,,True,fpylll,,0.0917812419993424,,
12,0.1,40,1080,,1.0,1.0,40,,True,fpylll,,0.0915912230011599,,
14,0.1,40,1080,,1.0,1.0,40,,True,fpylll,,0.0902038409985834,,
8,0.15,40,1080,,1.0,1.0,40,,False,fpylll,,0.0897940300001209,,
10,0.15,40,1080,,1.0,1.0,40,,True,fpylll,,0.0905271219999122,,
12,0.15,40,1080,,1.0,1.0,40,,True,fpylll,,0.0927930049983842,,
